Period,Year,Price
6185,2034,1.747862
6186,2034,1.747862
6187,2034,38.73849
6188,2034,77.07121
6189,2034,77.08585
6190,2034,77.08433
6191,2034,77.07568
6192,2034,77.07121
6193,2034,77.15807
6194,2034,77.15807
6195,2034,77.15807
6196,2034,77.15807
6197,2034,77.15806
6198,2034,77.15807
6199,2034,64.30223
6200,2034,64.30618
6201,2034,64.30223
6202,2034,35.13048
6203,2034,14.49558
6204,2034,14.49557
6205,2034,14.49557
6206,2034,14.49557
6207,2034,14.48557
6208,2034,14.49557
6209,2034,33.34436
6210,2034,37.11492
6211,2034,66.46634
6212,2034,77.18463
6213,2034,77.18464
6214,2034,77.18464
6215,2034,77.18464
6216,2034,77.18464
6217,2034,77.18463
6218,2034,77.18463
6219,2034,77.18463
6220,2034,77.18463
6221,2034,77.18464
6222,2034,77.18463
6223,2034,77.18463
6224,2034,77.18463
6225,2034,77.18462
6226,2034,50.74771
6227,2034,1.747862
6228,2034,1.747862
6229,2034,1.747862
6230,2034,1.747862
6231,2034,1.747862
6232,2034,1.747862
6233,2034,1.747862
6234,2034,27.88849
6235,2034,49.8573
6236,2034,77.18465
